 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.1000D+01" F=FEPOINT, I=  259 J=  457
   0.1321666985E+00   0.4107699521E-01   0.7224050790E-04  -0.2820286515E-05   0.0000000000E+00   0.0000000000E+00   0.6881139245E-02  -0.5539173251E-02   0.0000000000E+00  -0.5238408408E-02
   0.1251533831E+00   0.5990111117E-01   0.6643510359E-04  -0.5058634435E-05   0.0000000000E+00   0.0000000000E+00   0.1186306240E-01  -0.6189931697E-02   0.0000000000E+00  -0.7007800584E-02
   0.1130681108E+00   0.3922610363E-01   0.7135383372E-04  -0.4950869544E-05   0.0000000000E+00   0.0000000000E+00   0.3369484065E-02  -0.9415332689E-02   0.0000000000E+00  -0.3609281003E-02
   0.1728034071E+00   0.1763007935E-01   0.7843011881E-04  -0.3114530165E-06   0.0000000000E+00   0.0000000000E+00   0.7619267537E-02   0.3323700965E-03   0.0000000000E+00  -0.1939973542E-02
   0.1834131241E+00   0.0000000000E+00   0.7978705256E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.8005268436E-02   0.1154146791E-02   0.0000000000E+00  -0.7637776519E-03
   0.9245832995E-01   0.3825823069E-01   0.7037804686E-04  -0.1011191402E-04   0.0000000000E+00   0.0000000000E+00   0.4324947399E-03  -0.1663180203E-01   0.0000000000E+00   0.1741914710E-02
   0.3306497550E+00   0.2499888769E+00   0.9419703745E-04  -0.1112310538E-04   0.0000000000E+00   0.0000000000E+00   0.2976820685E-01   0.1310383938E-04   0.0000000000E+00   0.8363482683E-05
   0.3500999940E+00   0.2307598765E+00   0.1000000000E-03  -0.9355545535E-05   0.0000000000E+00   0.0000000000E+00   0.2905738402E-01   0.2776449128E-04   0.0000000000E+00  -0.2867160201E-04
   0.3500999940E+00   0.2499889110E+00   0.1000000000E-03  -0.1108898531E-04   0.0000000000E+00   0.0000000000E+00   0.3023479613E-01  -0.1539314656E-03   0.0000000000E+00   0.1451346133E-03
   0.3241553067E+00   0.2323493259E+00   0.9245270500E-04  -0.9621109793E-05   0.0000000000E+00   0.0000000000E+00   0.2910986216E-01   0.6646698604E-04   0.0000000000E+00  -0.2371085513E-03
   0.3111994751E+00   0.2499886583E+00   0.8835309668E-04  -0.1134165269E-04   0.0000000000E+00   0.0000000000E+00   0.3017745681E-01   0.6895737678E-04   0.0000000000E+00  -0.2289896746E-04
   0.2834014522E+00   0.1997172790E+00   0.8194920361E-04  -0.7619004470E-05   0.0000000000E+00   0.0000000000E+00   0.2746483522E-01   0.2744910145E-03   0.0000000000E+00  -0.8499130306E-03
   0.2730371104E+00   0.2161555260E+00   0.7820542622E-04  -0.9285963020E-05   0.0000000000E+00   0.0000000000E+00   0.2876304904E-01   0.8204396427E-04   0.0000000000E+00  -0.7272865081E-03
   0.2634099552E+00   0.1994765501E+00   0.7645620386E-04  -0.8229896279E-05   0.0000000000E+00   0.0000000000E+00   0.2772388475E-01   0.1175270722E-03   0.0000000000E+00  -0.1011275590E-02
   0.3156803099E+00   0.1923739511E+00   0.9091193211E-04  -0.6461913176E-05   0.0000000000E+00   0.0000000000E+00   0.2652511304E-01   0.4642384004E-03   0.0000000000E+00  -0.5504278119E-03
   0.3332063350E+00   0.1825915626E+00   0.9567499064E-04  -0.5597403412E-05   0.0000000000E+00   0.0000000000E+00   0.2585215712E-01   0.7019459554E-03   0.0000000000E+00  -0.3150588315E-03
   0.3332271679E+00   0.2016180848E+00   0.9543690959E-04  -0.7009181154E-05   0.0000000000E+00   0.0000000000E+00   0.2728352984E-01   0.3901990771E-03   0.0000000000E+00  -0.2731402400E-03
   0.3333051506E+00   0.1634075345E+00   0.9596358581E-04  -0.4321463338E-05   0.0000000000E+00   0.0000000000E+00   0.2437726536E-01   0.1084698091E-02   0.0000000000E+00  -0.3712021275E-03
   0.3500999940E+00   0.1730720228E+00   0.1000000000E-03  -0.4905177253E-05   0.0000000000E+00   0.0000000000E+00   0.2509734701E-01   0.8917626891E-03   0.0000000000E+00   0.1905822967E-04
   0.3500999940E+00   0.1538424485E+00   0.1000000000E-03  -0.3711514786E-05   0.0000000000E+00   0.0000000000E+00   0.2362048162E-01   0.1316648318E-02   0.0000000000E+00   0.1527249129E-04
   0.2677315150E+00   0.3629384242E-01   0.8812300018E-04  -0.2155849241E-06   0.0000000000E+00   0.0000000000E+00   0.1477446956E-01   0.3438404369E-02   0.0000000000E+00  -0.1272358588E-02
   0.3164918340E+00   0.1346246709E+00   0.9273700697E-04  -0.2805122689E-05   0.0000000000E+00   0.0000000000E+00   0.2217550520E-01   0.1648779293E-02   0.0000000000E+00  -0.8408615191E-03
   0.3164704442E+00   0.1154543316E+00   0.9328117790E-04  -0.1936385248E-05   0.0000000000E+00   0.0000000000E+00   0.2066366133E-01   0.2142842153E-02   0.0000000000E+00  -0.8840991712E-03
   0.3333383098E+00   0.1250161768E+00   0.9651877969E-04  -0.2271193350E-05   0.0000000000E+00   0.0000000000E+00   0.2138501569E-01   0.1998309020E-02   0.0000000000E+00  -0.4332938736E-03
   0.3500999940E+00   0.9615266265E-01   0.1000000000E-03  -0.1185250063E-05   0.0000000000E+00   0.0000000000E+00   0.1924438497E-01   0.2789403101E-02   0.0000000000E+00  -0.9047286012E-05
   0.3332964587E+00   0.1057897652E+00   0.9677867495E-04  -0.1512806384E-05   0.0000000000E+00   0.0000000000E+00   0.1992934888E-01   0.2504648636E-02   0.0000000000E+00  -0.4391733116E-03
   0.3500999940E+00   0.7692238405E-01   0.1000000000E-03  -0.6957522898E-06   0.0000000000E+00   0.0000000000E+00   0.1797624914E-01   0.3270866249E-02   0.0000000000E+00  -0.1029374351E-04
   0.3319526840E+00   0.4723401751E-01   0.9723800691E-04  -0.2457920375E-06   0.0000000000E+00   0.0000000000E+00   0.1634514982E-01   0.3879721702E-02   0.0000000000E+00  -0.3201418820E-03
   0.3500999940E+00   0.5769194644E-01   0.1000000000E-03  -0.3615639851E-06   0.0000000000E+00   0.0000000000E+00   0.1688643832E-01   0.3691733497E-02   0.0000000000E+00  -0.4918533927E-05
   0.0000000000E+00   0.2499575635E+00   0.0000000000E+00  -0.4243653196E-04   0.0000000000E+00   0.0000000000E+00   0.1709382768E-01   0.8048817435E-03   0.0000000000E+00   0.1039614454E-02
   0.3889625514E-01   0.2499594913E+00   0.7364842731E-05  -0.4050866070E-04   0.0000000000E+00   0.0000000000E+00   0.1972788073E-01   0.1050926024E-03   0.0000000000E+00   0.5319331568E-03
   0.5552984736E-01   0.1231099071E+00   0.2433326408E-04  -0.2833394926E-04   0.0000000000E+00   0.0000000000E+00   0.3921409511E-01   0.2312551343E-02   0.0000000000E+00  -0.4736941727E-03
   0.6783406756E-01   0.2329352180E+00   0.1586546205E-04  -0.3549704800E-04   0.0000000000E+00   0.0000000000E+00   0.2562281590E-01   0.4548944710E-04   0.0000000000E+00   0.1708892006E-02
   0.5834483937E-01   0.2499618611E+00   0.1150576734E-04  -0.3813888870E-04   0.0000000000E+00   0.0000000000E+00   0.2247186341E-01   0.5735646230E-04   0.0000000000E+00   0.7000739524E-03
   0.7779389249E-01   0.2499648227E+00   0.1611188936E-04  -0.3517733577E-04   0.0000000000E+00   0.0000000000E+00   0.2496068340E-01   0.1088018234E-04   0.0000000000E+00   0.7897512805E-03
   0.1264086702E+00   0.2331036251E+00   0.3219021793E-04  -0.2533988709E-04   0.0000000000E+00   0.0000000000E+00   0.2983968138E-01  -0.2339459073E-03   0.0000000000E+00   0.1117875179E-02
